angle_cmd_deg,angle_actual_deg,freq_hz,re,im,mag_db,phase_deg
180.00,180.00,2380000000,8.678755663e-01,-2.546382425e-01,-0.8722,-16.3519
180.00,180.00,2390000000,7.164653648e-01,-5.507349099e-01,-0.8797,-37.5489
180.00,180.00,2400000000,4.691973040e-01,-7.723297082e-01,-0.8797,-58.7209
180.00,180.00,2410000000,1.580556384e-01,-8.904791847e-01,-0.8728,-79.9351
180.00,180.00,2420000000,-1.756921926e-01,-8.878906580e-01,-0.8660,-101.1929
180.00,180.00,2430000000,-4.861554968e-01,-7.636335809e-01,-0.8646,-122.4822
180.00,180.00,2440000000,-7.297423650e-01,-5.344601357e-01,-0.8716,-143.7811
180.00,180.00,2450000000,-8.728562679e-01,-2.335734178e-01,-0.8808,-165.0188
180.00,180.00,2460000000,-8.972699304e-01,9.795077281e-02,-0.8901,173.7700
180.00,180.00,2470000000,-8.008837426e-01,4.156159821e-01,-0.8929,152.5731
180.00,180.00,2480000000,-5.966248932e-01,6.774527155e-01,-0.8889,131.3700
180.00,180.00,2490000000,-3.108382494e-01,8.480567672e-01,-0.8841,110.1294
180.00,180.00,2500000000,1.814744659e-02,9.032960388e-01,-0.8816,88.8491
180.00,180.00,2510000000,3.446798411e-01,8.348240902e-01,-0.8845,67.5654
180.00,180.00,2520000000,6.232877679e-01,6.525469760e-01,-0.8921,46.3138
180.00,180.00,2530000000,8.168011703e-01,3.818081410e-01,-0.8994,25.0534
180.00,180.00,2540000000,8.990758894e-01,6.020501646e-02,-0.9046,3.8310
180.00,180.00,2550000000,8.596156233e-01,-2.692512048e-01,-0.9075,-17.3917
180.00,180.00,2560000000,7.035296334e-01,-5.626170069e-01,-0.9072,-38.6495
180.00,180.00,2570000000,4.519483984e-01,-7.791488259e-01,-0.9080,-59.8840
180.00,180.00,2580000000,1.391395468e-01,-8.898145382e-01,-0.9091,-81.1127
180.00,180.00,2590000000,-1.922977424e-01,-8.796192208e-01,-0.9114,-102.3317
180.00,180.00,2600000000,-4.973339379e-01,-7.501555436e-01,-0.9148,-123.5434
180.00,180.00,2610000000,-7.341695599e-01,-5.198978578e-01,-0.9189,-144.6960
180.00,180.00,2620000000,-8.721801646e-01,-2.190308939e-01,-0.9223,-165.9028
180.00,180.00,2630000000,-8.919396054e-01,1.117617878e-01,-0.9256,172.8579
180.00,180.00,2640000000,-7.906275499e-01,4.269866586e-01,-0.9291,151.6283
180.00,180.00,2650000000,-5.821874592e-01,6.842738306e-01,-0.9303,130.3915
180.00,180.00,2660000000,-2.946918498e-01,8.484717480e-01,-0.9326,109.1532
180.00,180.00,2670000000,3.275473889e-02,8.974234859e-01,-0.9343,87.9097
180.00,180.00,2680000000,3.556355646e-01,8.246693045e-01,-0.9337,66.6721
180.00,180.00,2690000000,6.301567343e-01,6.394891695e-01,-0.9364,45.4211
180.00,180.00,2700000000,8.188557080e-01,3.675793391e-01,-0.9386,24.1750
180.00,180.00,2710000000,8.961736635e-01,4.593013045e-02,-0.9408,2.9339
180.00,180.00,2720000000,8.515727017e-01,-2.816251065e-01,-0.9448,-18.2997
180.00,180.00,2730000000,6.914795698e-01,-5.707280086e-01,-0.9481,-39.5353
180.00,180.00,2740000000,4.379367210e-01,-7.821449256e-01,-0.9499,-60.7548
180.00,180.00,2750000000,1.252343990e-01,-8.876025751e-01,-0.9500,-81.9690
180.00,180.00,2760000000,-2.046471904e-01,-8.729053893e-01,-0.9483,-103.1943
180.00,180.00,2770000000,-5.072679979e-01,-7.399833232e-01,-0.9426,-124.4311
180.00,180.00,2780000000,-7.414824139e-01,-5.057497333e-01,-0.9389,-145.7029
180.00,180.00,2790000000,-8.743672171e-01,-2.018784141e-01,-0.9406,-166.9991
180.00,180.00,2800000000,-8.873546764e-01,1.292853070e-01,-0.9468,171.7105
180.00,180.00,2810000000,-7.789765719e-01,4.414323417e-01,-0.9601,150.4605
180.00,180.00,2820000000,-5.660431888e-01,6.923520999e-01,-0.9704,129.2682
180.00,180.00,2830000000,-2.780327437e-01,8.497781153e-01,-0.9722,108.1172
180.00,180.00,2840000000,4.756026303e-02,8.935657496e-01,-0.9652,86.9533
180.00,180.00,2850000000,3.688873779e-01,8.170496134e-01,-0.9493,65.7014
180.00,180.00,2860000000,6.415482572e-01,6.275056839e-01,-0.9402,44.3660
180.00,180.00,2870000000,8.255207757e-01,3.502419887e-01,-0.9466,22.9900
180.00,180.00,2880000000,8.941742867e-01,2.598309784e-02,-0.9679,1.6644
180.00,180.00,2890000000,8.404852996e-01,-2.981605525e-01,-0.9946,-19.5320
180.00,180.00,2900000000,6.756580398e-01,-5.796814935e-01,-1.0098,-40.6280
180.00,180.00,2910000000,4.222934803e-01,-7.844070555e-01,-1.0038,-61.7037
180.00,180.00,2920000000,1.109389397e-01,-8.864420601e-01,-0.9795,-82.8665
180.00,180.00,2930000000,-2.197929808e-01,-8.683243300e-01,-0.9567,-104.2045
180.00,180.00,2940000000,-5.223927363e-01,-7.280788089e-01,-0.9529,-125.6592
180.00,180.00,2950000000,-7.501207537e-01,-4.857218782e-01,-0.9767,-147.0759
180.00,180.00,2960000000,-8.711206547e-01,-1.797404112e-01,-1.0174,-168.3416
180.00,180.00,2970000000,-8.741751955e-01,1.449320479e-01,-1.0503,170.5864
180.00,180.00,2980000000,-7.637461936e-01,4.477948724e-01,-1.0578,149.6163
180.00,180.00,2990000000,-5.536335873e-01,6.938561868e-01,-1.0350,128.5867
180.00,180.00,3000000000,-2.660845531e-01,8.510468477e-01,-0.9959,107.3621
185.00,185.00,2000000000,2.997962364e-01,8.583256214e-01,-0.8270,70.7467
185.00,185.00,2010000000,5.898149528e-01,6.948393401e-01,-0.8056,49.6737
185.00,185.00,2020000000,8.043591029e-01,4.354987618e-01,-0.7745,28.4321
185.00,185.00,2030000000,9.097467972e-01,1.121515872e-01,-0.7561,7.0278
185.00,185.00,2040000000,8.871124854e-01,-2.278268693e-01,-0.7630,-14.4033
185.00,185.00,2050000000,7.413311982e-01,-5.333200620e-01,-0.7883,-35.7316
185.00,185.00,2060000000,4.969866183e-01,-7.628872978e-01,-0.8145,-56.9176
185.00,185.00,2070000000,1.887709279e-01,-8.896327988e-01,-0.8245,-78.0201
185.00,185.00,2080000000,-1.445712769e-01,-8.986750314e-01,-0.8170,-99.1390
185.00,185.00,2090000000,-4.609044176e-01,-7.868746257e-01,-0.8008,-120.3592
185.00,185.00,2100000000,-7.162951274e-01,-5.662952732e-01,-0.7895,-141.6705
185.00,185.00,2110000000,-8.730298330e-01,-2.666776655e-01,-0.7920,-163.0141
185.00,185.00,2120000000,-9.089438800e-01,6.859959119e-02,-0.8046,175.6840
185.00,185.00,2130000000,-8.209958114e-01,3.923993365e-01,-0.8196,154.4543
185.00,185.00,2140000000,-6.231455373e-01,6.618712932e-01,-0.8282,133.2738
185.00,185.00,2150000000,-3.417791760e-01,8.422703145e-01,-0.8290,112.0865
185.00,185.00,2160000000,-1.375412757e-02,9.091556869e-01,-0.8262,90.8667
185.00,185.00,2170000000,3.167654488e-01,8.525380406e-01,-0.8241,69.6172
185.00,185.00,2180000000,6.041892583e-01,6.794812827e-01,-0.8263,48.3568
185.00,185.00,2190000000,8.089337299e-01,4.141359303e-01,-0.8308,27.1103
185.00,185.00,2200000000,9.035224447e-01,9.299162618e-02,-0.8355,5.8763
185.00,185.00,2210000000,8.756421104e-01,-2.408302347e-01,-0.8368,-15.3780
185.00,185.00,2220000000,7.286196165e-01,-5.413911573e-01,-0.8408,-36.6137
185.00,185.00,2230000000,4.828252616e-01,-7.679831686e-01,-0.8464,-57.8427
185.00,185.00,2240000000,1.718535265e-01,-8.901077494e-01,-0.8522,-79.0723
185.00,185.00,2250000000,-1.614683958e-01,-8.916709363e-01,-0.8558,-100.2642
185.00,185.00,2260000000,-4.730365993e-01,-7.729655750e-01,-0.8553,-121.4656
185.00,185.00,2270000000,-7.211860256e-01,-5.495013580e-01,-0.8510,-142.6947
185.00,185.00,2280000000,-8.717395144e-01,-2.508465793e-01,-0.8468,-163.9466
185.00,185.00,2290000000,-9.029916168e-01,8.277558358e-02,-0.8500,174.7624
185.00,185.00,2300000000,-8.108289583e-01,4.042471919e-01,-0.8573,153.5010
185.00,185.00,2310000000,-6.088786034e-01,6.694867957e-01,-0.8674,132.2856
185.00,185.00,2320000000,-3.256212277e-01,8.435806004e-01,-0.8743,111.1065
185.00,185.00,2330000000,9.740280021e-04,9.045333658e-01,-0.8715,89.9383
185.00,185.00,2340000000,3.284229356e-01,8.436881372e-01,-0.8636,68.7305
185.00,185.00,2350000000,6.125776759e-01,6.677164282e-01,-0.8561,47.4660
185.00,185.00,2360000000,8.136274691e-01,3.996620586e-01,-0.8528,26.1607
185.00,185.00,2370000000,9.022679151e-01,7.720156704e-02,-0.8616,4.8905
185.00,185.00,2380000000,8.678600960e-01,-2.546300586e-01,-0.8724,-16.3517
185.00,185.00,2390000000,7.164842054e-01,-5.506840555e-01,-0.8799,-37.5456
185.00,185.00,2400000000,4.692528228e-01,-7.722926392e-01,-0.8797,-58.7167
185.00,185.00,2410000000,1.580551312e-01,-8.904501189e-01,-0.8731,-79.9348
185.00,185.00,2420000000,-1.756864505e-01,-8.879039793e-01,-0.8659,-101.1923
185.00,185.00,2430000000,-4.861874681e-01,-7.636065804e-01,-0.8647,-122.4849
185.00,185.00,2440000000,-7.297583066e-01,-5.344694549e-01,-0.8714,-143.7812
185.00,185.00,2450000000,-8.728672486e-01,-2.335986817e-01,-0.8806,-165.0175
185.00,185.00,2460000000,-8.972969068e-01,9.796388658e-02,-0.8898,173.7693
185.00,185.00,2470000000,-8.009457257e-01,4.156044027e-01,-0.8925,152.5756
185.00,185.00,2480000000,-5.966405758e-01,6.774759059e-01,-0.8887,131.3698
185.00,185.00,2490000000,-3.108430977e-01,8.480298148e-01,-0.8843,110.1303
185.00,185.00,2500000000,1.814821130e-02,9.032461173e-01,-0.8821,88.8490
185.00,185.00,2510000000,3.446935688e-01,8.348600591e-01,-0.8841,67.5655
185.00,185.00,2520000000,6.232974913e-01,6.525811993e-01,-0.8918,46.3148
185.00,185.00,2530000000,8.168492331e-01,3.818836953e-01,-0.8987,25.0565
185.00,185.00,2540000000,8.991294104e-01,6.022423374e-02,-0.9041,3.8320
185.00,185.00,2550000000,8.596757035e-01,-2.692631700e-01,-0.9069,-17.3913
185.00,185.00,2560000000,7.035359594e-01,-5.626466198e-01,-0.9069,-38.6508
185.00,185.00,2570000000,4.519975149e-01,-7.791783643e-01,-0.9075,-59.8822
185.00,185.00,2580000000,1.391549817e-01,-8.898132297e-01,-0.9091,-81.1117
185.00,185.00,2590000000,-1.922620832e-01,-8.796391914e-01,-0.9112,-102.3292
185.00,185.00,2600000000,-4.973300268e-01,-7.501833072e-01,-0.9145,-123.5422
185.00,185.00,2610000000,-7.341736751e-01,-5.199557398e-01,-0.9186,-144.6931
185.00,185.00,2620000000,-8.722406636e-01,-2.190175757e-01,-0.9217,-165.9046
185.00,185.00,2630000000,-8.919852414e-01,1.117839998e-01,-0.9252,172.8569
185.00,185.00,2640000000,-7.906598857e-01,4.269967389e-01,-0.9287,151.6287
185.00,185.00,2650000000,-5.821828557e-01,6.842570357e-01,-0.9305,130.3920
185.00,185.00,2660000000,-2.947027326e-01,8.484198872e-01,-0.9331,109.1549
185.00,185.00,2670000000,3.274392770e-02,8.974514789e-01,-0.9340,87.9105
185.00,185.00,2680000000,3.556086400e-01,8.247023407e-01,-0.9335,66.6745
185.00,185.00,2690000000,6.301589312e-01,6.395646998e-01,-0.9359,45.4244
185.00,185.00,2700000000,8.188633226e-01,3.675906278e-01,-0.9385,24.1755
185.00,185.00,2710000000,8.962153220e-01,4.595547342e-02,-0.9403,2.9354
185.00,185.00,2720000000,8.516295502e-01,-2.816000494e-01,-0.9444,-18.2970
185.00,185.00,2730000000,6.915850801e-01,-5.707249581e-01,-0.9473,-39.5309
185.00,185.00,2740000000,4.379961320e-01,-7.821941733e-01,-0.9492,-60.7530
185.00,185.00,2750000000,1.252347696e-01,-8.876165459e-01,-0.9499,-81.9691
185.00,185.00,2760000000,-2.046509541e-01,-8.729333739e-01,-0.9480,-103.1942
185.00,185.00,2770000000,-5.072426556e-01,-7.400316673e-01,-0.9424,-124.4281
185.00,185.00,2780000000,-7.414504528e-01,-5.057868923e-01,-0.9390,-145.6998
185.00,185.00,2790000000,-8.744667211e-01,-2.018902949e-01,-0.9396,-166.9998
185.00,185.00,2800000000,-8.874136321e-01,1.292965001e-01,-0.9462,171.7103
185.00,185.00,2810000000,-7.790065809e-01,4.414521570e-01,-0.9597,150.4604
185.00,185.00,2820000000,-5.660378388e-01,6.923821735e-01,-0.9702,129.2668
185.00,185.00,2830000000,-2.780478934e-01,8.497851299e-01,-0.9721,108.1180
185.00,185.00,2840000000,4.756852425e-02,8.936208591e-01,-0.9646,86.9530
185.00,185.00,2850000000,3.689285241e-01,8.171028407e-01,-0.9487,65.7004
185.00,185.00,2860000000,6.415698238e-01,6.275157618e-01,-0.9399,44.3655
185.00,185.00,2870000000,8.255762097e-01,3.501871923e-01,-0.9463,22.9853
185.00,185.00,2880000000,8.942180752e-01,2.595333018e-02,-0.9675,1.6625
185.00,185.00,2890000000,8.405141113e-01,-2.982328328e-01,-0.9941,-19.5358
185.00,185.00,2900000000,6.756709268e-01,-5.796900874e-01,-1.0096,-40.6279
185.00,185.00,2910000000,4.223387354e-01,-7.844556171e-01,-1.0032,-61.7027
185.00,185.00,2920000000,1.109763548e-01,-8.864902475e-01,-0.9790,-82.8645
185.00,185.00,2930000000,-2.198147767e-01,-8.683375046e-01,-0.9565,-104.2057
185.00,185.00,2940000000,-5.223971729e-01,-7.281228063e-01,-0.9525,-125.6578
185.00,185.00,2950000000,-7.502005286e-01,-4.857108424e-01,-0.9761,-147.0793
185.00,185.00,2960000000,-8.711444622e-01,-1.797281240e-01,-1.0172,-168.3427
185.00,185.00,2970000000,-8.741915691e-01,1.449332860e-01,-1.0501,170.5865
185.00,185.00,2980000000,-7.637316563e-01,4.478150610e-01,-1.0578,149.6147
185.00,185.00,2990000000,-5.536411163e-01,6.938899717e-01,-1.0347,128.5857
185.00,185.00,3000000000,-2.660995875e-01,8.511068760e-01,-0.9953,107.3619
190.00,190.00,2000000000,2.997737237e-01,8.582750759e-01,-0.8276,70.7470
190.00,190.00,2010000000,5.897776456e-01,6.947752735e-01,-0.8063,49.6729
190.00,190.00,2020000000,8.043623310e-01,4.354563935e-01,-0.7747,28.4297
190.00,190.00,2030000000,9.097079556e-01,1.121925706e-01,-0.7564,7.0307
190.00,190.00,2040000000,8.870448055e-01,-2.277800077e-01,-0.7638,-14.4016
190.00,190.00,2050000000,7.412651003e-01,-5.332634586e-01,-0.7892,-35.7311
190.00,190.00,2060000000,4.969832438e-01,-7.628377058e-01,-0.8149,-56.9160
190.00,190.00,2070000000,1.888318480e-01,-8.895522201e-01,-0.8252,-78.0153
190.00,190.00,2080000000,-1.445748114e-01,-8.986045941e-01,-0.8176,-99.1399
190.00,190.00,2090000000,-4.608269356e-01,-7.869157735e-01,-0.8009,-120.3537
190.00,190.00,2100000000,-7.162591080e-01,-5.662946498e-01,-0.7898,-141.6691
190.00,190.00,2110000000,-8.730031787e-01,-2.666541030e-01,-0.7923,-163.0150
190.00,190.00,2120000000,-9.089044813e-01,6.854020886e-02,-0.8050,175.6875
190.00,190.00,2130000000,-8.209820198e-01,3.923804477e-01,-0.8198,154.4550
190.00,190.00,2140000000,-6.231424891e-01,6.617994686e-01,-0.8287,133.2768
190.00,190.00,2150000000,-3.417957767e-01,8.422193462e-01,-0.8294,112.0887
190.00,190.00,2160000000,-1.378141189e-02,9.091364921e-01,-0.8264,90.8685
190.00,190.00,2170000000,3.167452202e-01,8.524942665e-01,-0.8246,69.6174
190.00,190.00,2180000000,6.041610438e-01,6.794421546e-01,-0.8268,48.3565
190.00,190.00,2190000000,8.089230049e-01,4.141282245e-01,-0.8309,27.1102
190.00,190.00,2200000000,9.035152025e-01,9.300644718e-02,-0.8355,5.8772
190.00,190.00,2210000000,8.756112414e-01,-2.408018375e-01,-0.8371,-15.3768
190.00,190.00,2220000000,7.286003649e-01,-5.413581431e-01,-0.8411,-36.6128
190.00,190.00,2230000000,4.828263626e-01,-7.679660453e-01,-0.8466,-57.8421
190.00,190.00,2240000000,1.718625404e-01,-8.900510354e-01,-0.8527,-79.0711
190.00,190.00,2250000000,-1.614080991e-01,-8.916258306e-01,-0.8563,-100.2609
190.00,190.00,2260000000,-4.730515461e-01,-7.729445533e-01,-0.8554,-121.4671
190.00,190.00,2270000000,-7.212036878e-01,-5.494808377e-01,-0.8509,-142.6964
190.00,190.00,2280000000,-8.717311631e-01,-2.508554545e-01,-0.8468,-163.9459
190.00,190.00,2290000000,-9.029971373e-01,8.277681525e-02,-0.8499,174.7624
190.00,190.00,2300000000,-8.107962593e-01,4.042360123e-01,-0.8576,153.5007
190.00,190.00,2310000000,-6.088766901e-01,6.694430009e-01,-0.8678,132.2874
190.00,190.00,2320000000,-3.256306839e-01,8.435330485e-01,-0.8747,111.1082
190.00,190.00,2330000000,9.795427857e-04,9.045107379e-01,-0.8717,89.9380
190.00,190.00,2340000000,3.284206619e-01,8.436991354e-01,-0.8635,68.7309
190.00,190.00,2350000000,6.125321203e-01,6.677628123e-01,-0.8560,47.4702
190.00,190.00,2360000000,8.136052029e-01,3.996974358e-01,-0.8528,26.1634
190.00,190.00,2370000000,9.023071338e-01,7.719132789e-02,-0.8612,4.8897
190.00,190.00,2380000000,8.678735656e-01,-2.546096038e-01,-0.8723,-16.3502
190.00,190.00,2390000000,7.165294001e-01,-5.506949013e-01,-0.8795,-37.5444
190.00,190.00,2400000000,4.692442493e-01,-7.723015712e-01,-0.8797,-58.7175
190.00,190.00,2410000000,1.580643243e-01,-8.904542441e-01,-0.8730,-79.9343
190.00,190.00,2420000000,-1.756473136e-01,-8.879192147e-01,-0.8658,-101.1897
190.00,190.00,2430000000,-4.861112544e-01,-7.636112874e-01,-0.8650,-122.4806
190.00,190.00,2440000000,-7.297747632e-01,-5.344882053e-01,-0.8711,-143.7809
190.00,190.00,2450000000,-8.728133502e-01,-2.335773994e-01,-0.8812,-165.0179
190.00,190.00,2460000000,-8.972649645e-01,9.791082994e-02,-0.8902,173.7724
190.00,190.00,2470000000,-8.009079057e-01,4.155887685e-01,-0.8929,152.5753
190.00,190.00,2480000000,-5.966326009e-01,6.774175440e-01,-0.8891,131.3718
190.00,190.00,2490000000,-3.108514999e-01,8.480377449e-01,-0.8842,110.1306
190.00,190.00,2500000000,1.816687211e-02,9.032852477e-01,-0.8817,88.8478
190.00,190.00,2510000000,3.446860269e-01,8.348302562e-01,-0.8844,67.5652
190.00,190.00,2520000000,6.232987186e-01,6.525774562e-01,-0.8918,46.3146
190.00,190.00,2530000000,8.168424254e-01,3.818932699e-01,-0.8987,25.0572
190.00,190.00,2540000000,8.990645554e-01,6.028041574e-02,-0.9047,3.8358
190.00,190.00,2550000000,8.596352593e-01,-2.692160205e-01,-0.9074,-17.3892
190.00,190.00,2560000000,7.035490707e-01,-5.625908576e-01,-0.9072,-38.6475
190.00,190.00,2570000000,4.519559967e-01,-7.791500910e-01,-0.9080,-59.8836
190.00,190.00,2580000000,1.391599818e-01,-8.898266787e-01,-0.9090,-81.1115
190.00,190.00,2590000000,-1.921884842e-01,-8.796033961e-01,-0.9117,-102.3251
190.00,190.00,2600000000,-4.972992000e-01,-7.501537795e-01,-0.9150,-123.5416
190.00,190.00,2610000000,-7.341432475e-01,-5.199198018e-01,-0.9190,-144.6939
190.00,190.00,2620000000,-8.721896399e-01,-2.189973812e-01,-0.9223,-165.9050
190.00,190.00,2630000000,-8.919982875e-01,1.117704763e-01,-0.9251,172.8579
190.00,190.00,2640000000,-7.906177334e-01,4.269907984e-01,-0.9291,151.6277
190.00,190.00,2650000000,-5.821998184e-01,6.842364489e-01,-0.9305,130.3936
190.00,190.00,2660000000,-2.946943301e-01,8.484607678e-01,-0.9327,109.1536
190.00,190.00,2670000000,3.273504525e-02,8.973992272e-01,-0.9345,87.9109
190.00,190.00,2680000000,3.556400157e-01,8.246509395e-01,-0.9338,66.6713
190.00,190.00,2690000000,6.300944485e-01,6.395419659e-01,-0.9365,45.4263
190.00,190.00,2700000000,8.188452833e-01,3.676343386e-01,-0.9385,24.1785
190.00,190.00,2710000000,8.961095358e-01,4.595333445e-02,-0.9414,2.9356
190.00,190.00,2720000000,8.516401773e-01,-2.815754007e-01,-0.9443,-18.2953
190.00,190.00,2730000000,6.915686517e-01,-5.707267245e-01,-0.9475,-39.5316
190.00,190.00,2740000000,4.379565048e-01,-7.821349527e-01,-0.9499,-60.7534
190.00,190.00,2750000000,1.252768921e-01,-8.875965400e-01,-0.9500,-81.9662
190.00,190.00,2760000000,-2.046318122e-01,-8.729115667e-01,-0.9483,-103.1933
190.00,190.00,2770000000,-5.072393549e-01,-7.400237066e-01,-0.9424,-124.4282
190.00,190.00,2780000000,-7.414797537e-01,-5.057826396e-01,-0.9388,-145.7011
190.00,190.00,2790000000,-8.744176205e-01,-2.018963635e-01,-0.9401,-166.9987
190.00,190.00,2800000000,-8.874092976e-01,1.292843996e-01,-0.9463,171.7110
190.00,190.00,2810000000,-7.790114514e-01,4.414531839e-01,-0.9597,150.4605
190.00,190.00,2820000000,-5.660922447e-01,6.923544953e-01,-0.9701,129.2706
190.00,190.00,2830000000,-2.780563602e-01,8.498139012e-01,-0.9718,108.1179
190.00,190.00,2840000000,4.754627309e-02,8.935991229e-01,-0.9649,86.9543
190.00,190.00,2850000000,3.688580269e-01,8.170941810e-01,-0.9491,65.7043
190.00,190.00,2860000000,6.415750523e-01,6.275131904e-01,-0.9399,44.3652
190.00,190.00,2870000000,8.255031818e-01,3.502593241e-01,-0.9467,22.9914
190.00,190.00,2880000000,8.942046330e-01,2.600681303e-02,-0.9676,1.6659
190.00,190.00,2890000000,8.404902659e-01,-2.981838411e-01,-0.9945,-19.5333
190.00,190.00,2900000000,6.756467690e-01,-5.796796989e-01,-1.0099,-40.6284
190.00,190.00,2910000000,4.223332302e-01,-7.844385133e-01,-1.0034,-61.7025
190.00,190.00,2920000000,1.110043701e-01,-8.864577285e-01,-0.9793,-82.8624
190.00,190.00,2930000000,-2.198190729e-01,-8.683175385e-01,-0.9567,-104.2063
190.00,190.00,2940000000,-5.223698326e-01,-7.281402678e-01,-0.9525,-125.6558
190.00,190.00,2950000000,-7.501359990e-01,-4.857450456e-01,-0.9764,-147.0752
190.00,190.00,2960000000,-8.711364502e-01,-1.797059808e-01,-1.0173,-168.3440
190.00,190.00,2970000000,-8.741482223e-01,1.449402555e-01,-1.0505,170.5856
190.00,190.00,2980000000,-7.637504382e-01,4.477714754e-01,-1.0579,149.6178
190.00,190.00,2990000000,-5.536502127e-01,6.938870152e-01,-1.0347,128.5863
190.00,190.00,3000000000,-2.660988049e-01,8.510256731e-01,-0.9960,107.3634
195.00,195.00,2000000000,2.997232969e-01,8.582913960e-01,-0.8276,70.7503
195.00,195.00,2010000000,5.897705196e-01,6.948070920e-01,-0.8062,49.6745
195.00,195.00,2020000000,8.042714653e-01,4.354922051e-01,-0.7753,28.4344
195.00,195.00,2030000000,9.096866128e-01,1.121920085e-01,-0.7566,7.0308
195.00,195.00,2040000000,8.870794044e-01,-2.277972880e-01,-0.7634,-14.4021
195.00,195.00,2050000000,7.412686494e-01,-5.332797480e-01,-0.7890,-35.7318
195.00,195.00,2060000000,4.969907341e-01,-7.628406080e-01,-0.8148,-56.9158
195.00,195.00,2070000000,1.888365722e-01,-8.895655445e-01,-0.8250,-78.0152
195.00,195.00,2080000000,-1.445456344e-01,-8.986514690e-01,-0.8172,-99.1376
195.00,195.00,2090000000,-4.608192243e-01,-7.869113398e-01,-0.8009,-120.3535
195.00,195.00,2100000000,-7.162551186e-01,-5.663327077e-01,-0.7896,-141.6671
195.00,195.00,2110000000,-8.730222917e-01,-2.666970247e-01,-0.7920,-163.0128
195.00,195.00,2120000000,-9.089295624e-01,6.854772701e-02,-0.8048,175.6872
195.00,195.00,2130000000,-8.210571179e-01,3.923576431e-01,-0.8193,154.4583
195.00,195.00,2140000000,-6.231587343e-01,6.618492038e-01,-0.8282,133.2754
195.00,195.00,2150000000,-3.418087071e-01,8.422449851e-01,-0.8291,112.0888
